Index,Sample Name,Sample Type,Component Name,Component Type,IS Name,Component Group Name,Actual Concentration,Expected RT,Area,IS Area,Retention Time,Retention Time Delta (min),Used,Calculated Concentration,Accuracy,Precursor Mass,Accuracy Acceptance  ,Concentration Acceptance  ,Reportable
5900,EZ-S-23SEP2019,Unknown,PHENYLPYRUVATE_neg_2,Quantifiers,(No IS),,N/A,8.69,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,163,,,TRUE
5901,EZ-S-23SEP2019,Unknown,HVA,Quantifiers,(No IS),,N/A,19.61,7.90E+05,N/A,19.56,0.05,TRUE,<2 points,N/A,181.1,,,TRUE
5902,EZ-S-23SEP2019,Unknown,VMA,Quantifiers,(No IS),,N/A,3.97,8.12E+03,N/A,4.19,0.22,TRUE,<2 points,N/A,197,,,TRUE
5903,EZ-S-23SEP2019,Unknown,5HIAA,Quantifiers,(No IS),,N/A,10.03,1.89E+03,N/A,10.18,0.15,TRUE,<2 points,N/A,190.1,,,TRUE
5904,EZ-S-23SEP2019,Unknown,DOPAC,Quantifiers,(No IS),,N/A,2.06,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,167.1,,,TRUE
5905,EZ-S-24SEP2019,Unknown,NAD_pos_2,Quantifiers,(No IS),,N/A,2.71,1.02E+04,N/A,2.74,0.03,TRUE,<2 points,N/A,664.2,,,TRUE
5906,EZ-S-24SEP2019,Unknown,GLUTAMINE_pos_1,Quantifiers,(No IS),,N/A,1.76,3.57E+06,N/A,1.82,0.06,TRUE,<2 points,N/A,147.1,,,TRUE
5907,EZ-S-24SEP2019,Unknown,INOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.34,3.57E+03,N/A,2.27,0.07,TRUE,<2 points,N/A,349.1,,,TRUE
5908,EZ-S-24SEP2019,Unknown,THREONINE_pos_1,Quantifiers,(No IS),,N/A,1.78,1.79E+06,N/A,1.8,0.02,TRUE,<2 points,N/A,120.1,,,TRUE
5909,EZ-S-24SEP2019,Unknown,PURINE_pos_1,Quantifiers,(No IS),,N/A,4.5,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,121,,,TRUE
5910,EZ-S-24SEP2019,Unknown,KYNURENINE_pos_2,Quantifiers,(No IS),,N/A,5.07,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,209.1,,,TRUE
5911,EZ-S-24SEP2019,Unknown,CYTIDINE_pos_1,Quantifiers,(No IS),,N/A,1.88,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,244.1,,,TRUE
5912,EZ-S-24SEP2019,Unknown,SERINE_pos_2,Quantifiers,(No IS),,N/A,1.76,1.65E+06,N/A,1.79,0.03,TRUE,<2 points,N/A,106.1,,,TRUE
5913,EZ-S-24SEP2019,Unknown,CITRULLINE_pos_2,Quantifiers,(No IS),,N/A,1.79,1.84E+07,N/A,1.83,0.04,TRUE,<2 points,N/A,176.1,,,TRUE
5914,EZ-S-24SEP2019,Unknown,INOSINE_pos_1,Quantifiers,(No IS),,N/A,3.5,2.39E+05,N/A,3.55,0.05,TRUE,<2 points,N/A,269.1,,,TRUE
5915,EZ-S-24SEP2019,Unknown,GAMMA-AMINOBUTYRATE_pos_1,Quantifiers,(No IS),,N/A,1.78,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,104.054,,,TRUE
5916,EZ-S-24SEP2019,Unknown,CYTOSINE_pos_1,Quantifiers,(No IS),,N/A,9.49,9.66E+03,N/A,9.33,0.16,TRUE,<2 points,N/A,112,,,TRUE
5917,EZ-S-24SEP2019,Unknown,ISOLEUCINE_pos_1,Quantifiers,(No IS),,N/A,2.29,6.09E+08,N/A,2.47,0.18,TRUE,<2 points,N/A,132.1,,,TRUE
5918,EZ-S-24SEP2019,Unknown,GLUTAMATE_pos_1,Quantifiers,(No IS),,N/A,1.78,2.91E+06,N/A,1.79,0.01,TRUE,<2 points,N/A,148,,,TRUE
5919,EZ-S-24SEP2019,Unknown,N-ACETYLGLUCOSAMINE_pos_1,Quantifiers,(No IS),,N/A,13.67,2.19E+05,N/A,13.78,0.11,TRUE,<2 points,N/A,222.1,,,TRUE
5920,EZ-S-24SEP2019,Unknown,SARCOSINE_pos_1,Quantifiers,(No IS),,N/A,1.77,4.23E+06,N/A,1.82,0.05,TRUE,<2 points,N/A,90,,,TRUE
5921,EZ-S-24SEP2019,Unknown,L-DIHYDROOROTIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.91,2.75E+03,N/A,1.88,0.03,TRUE,<2 points,N/A,159,,,TRUE
5922,EZ-S-24SEP2019,Unknown,GLYCINE_pos_2,Quantifiers,(No IS),,N/A,2,4.45E+06,N/A,1.94,0.06,TRUE,<2 points,N/A,76,,,TRUE
5923,EZ-S-24SEP2019,Unknown,METHIONINE_pos_1,Quantifiers,(No IS),,N/A,1.81,1.73E+06,N/A,2.14,0.33,TRUE,<2 points,N/A,150,,,TRUE
5924,EZ-S-24SEP2019,Unknown,ADENINE_pos_1,Quantifiers,(No IS),,N/A,2.3,9.09E+04,N/A,2.45,0.15,TRUE,<2 points,N/A,136,,,TRUE
5925,EZ-S-24SEP2019,Unknown,METHYLTHIOADENOSINE_pos_1,Quantifiers,(No IS),,N/A,1.85,2.60E+04,N/A,1.93,0.08,TRUE,<2 points,N/A,298.1,,,TRUE
5926,EZ-S-24SEP2019,Unknown,THYMIDINE_pos_1,Quantifiers,(No IS),,N/A,14,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,243,,,TRUE
5927,EZ-S-24SEP2019,Unknown,DIHYDROFOLATE_pos_2,Quantifiers,(No IS),,N/A,2.44,1.66E+04,N/A,2.37,0.07,TRUE,<2 points,N/A,444.188,,,TRUE
5928,EZ-S-24SEP2019,Unknown,CYSTINE_pos_2,Quantifiers,(No IS),,N/A,1.77,5.84E+04,N/A,1.94,0.17,TRUE,<2 points,N/A,241,,,TRUE
5929,EZ-S-24SEP2019,Unknown,ALANINE_pos_1,Quantifiers,(No IS),,N/A,1.76,3.89E+06,N/A,1.82,0.06,TRUE,<2 points,N/A,89.9,,,TRUE
5930,EZ-S-24SEP2019,Unknown,TRYPTOPHAN_pos_1,Quantifiers,(No IS),,N/A,8.97,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,205,,,TRUE
5931,EZ-S-24SEP2019,Unknown,PROLINE_pos_1,Quantifiers,(No IS),,N/A,1.94,7.97E+07,N/A,2.02,0.08,TRUE,<2 points,N/A,116.1,,,TRUE
5932,EZ-S-24SEP2019,Unknown,THYMINE_pos_1,Quantifiers,(No IS),,N/A,1.74,8.19E+04,N/A,1.6,0.14,TRUE,<2 points,N/A,127.1,,,TRUE
5933,EZ-S-24SEP2019,Unknown,URIDINE_pos_1,Quantifiers,(No IS),,N/A,1.74,1.57E+05,N/A,1.76,0.02,TRUE,<2 points,N/A,245,,,TRUE
5934,EZ-S-24SEP2019,Unknown,CARNOSINE_pos_1,Quantifiers,(No IS),,N/A,1.76,3.03E+05,N/A,1.83,0.07,TRUE,<2 points,N/A,227.1,,,TRUE
5935,EZ-S-24SEP2019,Unknown,NICOTINAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.46,1.03E+06,N/A,2.41,0.05,TRUE,<2 points,N/A,123,,,TRUE
5936,EZ-S-24SEP2019,Unknown,PHENYLALANINE_pos_1,Quantifiers,(No IS),,N/A,4.4,1.10E+08,N/A,4.04,0.36,TRUE,<2 points,N/A,166.1,,,TRUE
5937,EZ-S-24SEP2019,Unknown,URACIL_pos_2,Quantifiers,(No IS),,N/A,1.8,3.09E+06,N/A,1.86,0.06,TRUE,<2 points,N/A,113,,,TRUE
5938,EZ-S-24SEP2019,Unknown,ASPARTATE_pos_3,Quantifiers,(No IS),,N/A,1.89,5.28E+05,N/A,1.97,0.08,TRUE,<2 points,N/A,134,,,TRUE
5939,EZ-S-24SEP2019,Unknown,DEOXYCYTIDINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.97,1.87E+04,N/A,13.92,0.05,TRUE,<2 points,N/A,308,,,TRUE
5940,EZ-S-24SEP2019,Unknown,HYPOXANTHINE_pos_1,Quantifiers,(No IS),,N/A,2.59,1.47E+06,N/A,2.58,0.01,TRUE,<2 points,N/A,137,,,TRUE
5941,EZ-S-24SEP2019,Unknown,CREATINE_pos_1,Quantifiers,(No IS),,N/A,1.9,1.08E+07,N/A,1.97,0.07,TRUE,<2 points,N/A,132.1,,,TRUE
5942,EZ-S-24SEP2019,Unknown,GUANOSINE_pos_1,Quantifiers,(No IS),,N/A,4.15,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,284,,,TRUE
5943,EZ-S-24SEP2019,Unknown,LYSINE_pos_4,Quantifiers,(No IS),,N/A,2.31,6.48E+05,N/A,2.37,0.06,TRUE,<2 points,N/A,147,,,TRUE
5944,EZ-S-24SEP2019,Unknown,TYROSINE_pos_1,Quantifiers,(No IS),,N/A,2.76,5.48E+07,N/A,2.65,0.11,TRUE,<2 points,N/A,182,,,TRUE
5945,EZ-S-24SEP2019,Unknown,ASPARAGINE_pos_2,Quantifiers,(No IS),,N/A,2.63,3.41E+07,N/A,2.47,0.16,TRUE,<2 points,N/A,133.1,,,TRUE
5946,EZ-S-24SEP2019,Unknown,VALINE_pos_2,Quantifiers,(No IS),,N/A,1.99,2.45E+07,N/A,2.09,0.1,TRUE,<2 points,N/A,118.1,,,TRUE
5947,EZ-S-24SEP2019,Unknown,GUANINE_pos_3,Quantifiers,(No IS),,N/A,2.42,1.64E+07,N/A,2.32,0.1,TRUE,<2 points,N/A,152,,,TRUE
5948,EZ-S-24SEP2019,Unknown,HOMOSERINE_pos_1,Quantifiers,(No IS),,N/A,1.77,1.34E+06,N/A,1.79,0.02,TRUE,<2 points,N/A,120,,,TRUE
5949,EZ-S-24SEP2019,Unknown,PYRIDOXINE_pos_1,Quantifiers,(No IS),,N/A,2.6,5.78E+04,N/A,2.49,0.11,TRUE,<2 points,N/A,170,,,TRUE
5950,EZ-S-24SEP2019,Unknown,DEOXYADENOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.85,9.66E+04,N/A,2,0.15,TRUE,<2 points,N/A,332.1,,,TRUE
5951,EZ-S-24SEP2019,Unknown,NICOTINAMIDE MONONUCLEOTIDE_pos_1,Quantifiers,(No IS),,N/A,14.6,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,335.052,,,TRUE
5952,EZ-S-24SEP2019,Unknown,FOLATE_pos_1,Quantifiers,(No IS),,N/A,10.14,1.14E+03,N/A,10.22,0.08,TRUE,<2 points,N/A,442.133,,,TRUE
5953,EZ-S-24SEP2019,Unknown,3-AMINOISOBUTANOIC ACID_pos_1,Quantifiers,(No IS),,N/A,2.64,1.35E+06,N/A,2.95,0.31,TRUE,<2 points,N/A,104.056,,,TRUE
5954,EZ-S-24SEP2019,Unknown,2-PHOSPHOGLYCERATE_pos_4,Quantifiers,(No IS),,N/A,2.27,5.74E+04,N/A,2.44,0.17,TRUE,<2 points,N/A,187.086,,,TRUE
5955,EZ-S-24SEP2019,Unknown,CREATININE_pos_5,Quantifiers,(No IS),,N/A,1.88,3.44E+06,N/A,1.96,0.08,TRUE,<2 points,N/A,114.1,,,TRUE
5956,EZ-S-24SEP2019,Unknown,AMINOADIPATE_pos_1,Quantifiers,(No IS),,N/A,1.83,3.69E+04,N/A,1.95,0.12,TRUE,<2 points,N/A,162,,,TRUE
5957,EZ-S-24SEP2019,Unknown,GLUCOSAMINE 6-PHOSPHATE_pos_4,Quantifiers,(No IS),,N/A,12.43,7.83E+03,N/A,12.27,0.16,TRUE,<2 points,N/A,260.031,,,TRUE
5958,EZ-S-24SEP2019,Unknown,HOMOCYSTEINE_pos_2,Quantifiers,(No IS),,N/A,4.04,8.43E+04,N/A,4.05,0.01,TRUE,<2 points,N/A,136.013,,,TRUE
5959,EZ-S-24SEP2019,Unknown,LEUCINE_pos_1,Quantifiers,(No IS),,N/A,2.66,5.55E+08,N/A,2.47,0.19,TRUE,<2 points,N/A,132.104,,,TRUE
5960,EZ-S-24SEP2019,Unknown,BETAINE_pos_2,Quantifiers,(No IS),,N/A,2.16,3.55E+06,N/A,2.25,0.09,TRUE,<2 points,N/A,118.1,,,TRUE
5961,EZ-S-24SEP2019,Unknown,ALLANTOIN_pos_2,Quantifiers,(No IS),,N/A,1.95,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,159.04,,,TRUE
5962,EZ-S-24SEP2019,Unknown,GLUCOSAMINE_pos_6,Quantifiers,(No IS),,N/A,9.13,3.80E+04,N/A,9.07,0.06,TRUE,<2 points,N/A,180.04,,,TRUE
5963,EZ-S-24SEP2019,Unknown,ADP_pos_1,Quantifiers,(No IS),,N/A,3.16,3.07E+04,N/A,3.04,0.12,TRUE,<2 points,N/A,428.018,,,TRUE
5964,EZ-S-24SEP2019,Unknown,1-METHYL-L-HISTIDINE_pos_4,Quantifiers,(No IS),,N/A,1.81,1.58E+05,N/A,1.86,0.05,TRUE,<2 points,N/A,170,,,TRUE
5965,EZ-S-24SEP2019,Unknown,4-PYRIDOXATE_pos_1,Quantifiers,(No IS),,N/A,4.37,9.17E+03,N/A,4.33,0.04,TRUE,<2 points,N/A,184.01,,,TRUE
5966,EZ-S-24SEP2019,Unknown,1-METHYLADENOSINE_pos_1,Quantifiers,(No IS),,N/A,2.67,2.06E+05,N/A,2.6,0.07,TRUE,<2 points,N/A,282,,,TRUE
5967,EZ-S-24SEP2019,Unknown,PYROGLUTAMIC ACID_pos_2,Quantifiers,(No IS),,N/A,9.58,6.18E+04,N/A,9.49,0.09,TRUE,<2 points,N/A,130.046,,,TRUE
5968,EZ-S-24SEP2019,Unknown,DOPAMINE_pos_4,Quantifiers,(No IS),,N/A,5.09,1.07E+05,N/A,4.79,0.3,TRUE,<2 points,N/A,154.1,,,TRUE
5969,EZ-S-24SEP2019,Unknown,PUTRESCINE_pos_1,Quantifiers,(No IS),,N/A,1.56,5.45E+05,N/A,1.61,0.05,TRUE,<2 points,N/A,89,,,TRUE
5970,EZ-S-24SEP2019,Unknown,CITICOLINE_pos_2,Quantifiers,(No IS),,N/A,2.46,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,489.079,,,TRUE
5971,EZ-S-24SEP2019,Unknown,PHOSPHOSERINE_pos_3,Quantifiers,(No IS),,N/A,9.88,4.99E+03,N/A,9.82,0.06,TRUE,<2 points,N/A,186.029,,,TRUE
5972,EZ-S-24SEP2019,Unknown,CYSTATHIONINE_pos_1,Quantifiers,(No IS),,N/A,11.54,8.57E+03,N/A,11.39,0.15,TRUE,<2 points,N/A,223.044,,,TRUE
5973,EZ-S-24SEP2019,Unknown,ETHANOLAMINE_pos_3,Quantifiers,(No IS),,N/A,1.81,2.83E+05,N/A,1.86,0.05,TRUE,<2 points,N/A,62,,,TRUE
5974,EZ-S-24SEP2019,Unknown,ARGININE_pos_1,Quantifiers,(No IS),,N/A,1.75,4.87E+07,N/A,1.78,0.03,TRUE,<2 points,N/A,175.1,,,TRUE
5975,EZ-S-24SEP2019,Unknown,TRANS-4-HYDROXY-L-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.8,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,132.091,,,TRUE
5976,EZ-S-24SEP2019,Unknown,XANTHOSINE_pos_1,Quantifiers,(No IS),,N/A,5.58,9.18E+02,N/A,5.41,0.17,TRUE,<2 points,N/A,285.045,,,TRUE
5977,EZ-S-24SEP2019,Unknown,CYTIDINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.93,2.32E+03,N/A,2.06,0.13,TRUE,<2 points,N/A,324.033,,,TRUE
5978,EZ-S-24SEP2019,Unknown,HISTIDINE_pos_1,Quantifiers,(No IS),,N/A,1.75,4.12E+07,N/A,1.79,0.04,TRUE,<2 points,N/A,156,,,TRUE
5979,EZ-S-24SEP2019,Unknown,PIPECOLATE_pos_3,Quantifiers,(No IS),,N/A,2.25,1.35E+05,N/A,2.29,0.04,TRUE,<2 points,N/A,130.1,,,TRUE
5980,EZ-S-24SEP2019,Unknown,NADP_pos_1,Quantifiers,(No IS),,N/A,14.55,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,744.144,,,TRUE
5981,EZ-S-24SEP2019,Unknown,GTP_pos_pos_2,Quantifiers,(No IS),,N/A,1.78,4.83E+03,N/A,1.86,0.08,TRUE,<2 points,N/A,524,,,TRUE
5982,EZ-S-24SEP2019,Unknown,dGTP_pos_1,Quantifiers,(No IS),,N/A,1.85,5.14E+04,N/A,1.94,0.09,TRUE,<2 points,N/A,508.051,,,TRUE
5983,EZ-S-24SEP2019,Unknown,IDP_pos_2,Quantifiers,(No IS),,N/A,2.07,8.48E+03,N/A,1.94,0.13,TRUE,<2 points,N/A,429.027,,,TRUE
5984,EZ-S-24SEP2019,Unknown,2-DEOXYGUANOSINE 5'-MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.86,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,348.1,,,TRUE
5985,EZ-S-24SEP2019,Unknown,S-ADENOSYLMETHIONINE_pos_1,Quantifiers,(No IS),,N/A,1.82,7.62E+03,N/A,1.87,0.05,TRUE,<2 points,N/A,399.2,,,TRUE
5986,EZ-S-24SEP2019,Unknown,6-PHOSPHOGLUCONATE_pos_3,Quantifiers,(No IS),,N/A,14.37,4.94E+06,N/A,14.17,0.2,TRUE,<2 points,N/A,277,,,TRUE
5987,EZ-S-24SEP2019,Unknown,ADENOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.21,3.25E+04,N/A,2.24,0.03,TRUE,<2 points,N/A,348.048,,,TRUE
5988,EZ-S-24SEP2019,Unknown,DEOXYURIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.65,2.53E+05,N/A,1.71,0.06,TRUE,<2 points,N/A,468.921,,,TRUE
5989,EZ-S-24SEP2019,Unknown,PHOSPHORYLCHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.14,6.78E+05,N/A,2.27,0.13,TRUE,<2 points,N/A,184,,,TRUE
5990,EZ-S-24SEP2019,Unknown,THIAMINE_pos_2,Quantifiers,(No IS),,N/A,1.88,1.47E+04,N/A,2.08,0.2,TRUE,<2 points,N/A,266.1,,,TRUE
5991,EZ-S-24SEP2019,Unknown,dGDP_pos_1,Quantifiers,(No IS),,N/A,1.85,7.61E+02,N/A,1.89,0.04,TRUE,<2 points,N/A,428,,,TRUE
5992,EZ-S-24SEP2019,Unknown,PHOSPHOENOLPYRUVATE_pos_2,Quantifiers,(No IS),,N/A,2.43,3.05E+05,N/A,2.61,0.18,TRUE,<2 points,N/A,169,,,TRUE
5993,EZ-S-24SEP2019,Unknown,DIHYDROXYACETONE PHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.56,2.08E+04,N/A,13.51,0.05,TRUE,<2 points,N/A,171.1,,,TRUE
5994,EZ-S-24SEP2019,Unknown,L-CARNITINE_pos_1,Quantifiers,(No IS),,N/A,2.03,3.93E+06,N/A,1.97,0.06,TRUE,<2 points,N/A,162.1,,,TRUE
5995,EZ-S-24SEP2019,Unknown,O-ACETYLSERINE_pos_3,Quantifiers,(No IS),,N/A,19.62,2.44E+06,N/A,19.66,0.04,TRUE,<2 points,N/A,148.1,,,TRUE
5996,EZ-S-24SEP2019,Unknown,5-THYMIDYLIC ACID_pos_1,Quantifiers,(No IS),,N/A,1.66,7.04E+05,N/A,1.71,0.05,TRUE,<2 points,N/A,323,,,TRUE
5997,EZ-S-24SEP2019,Unknown,CYCLIC AMP_pos_1,Quantifiers,(No IS),,N/A,2.72,1.10E+04,N/A,2.8,0.08,TRUE,<2 points,N/A,330.1,,,TRUE
5998,EZ-S-24SEP2019,Unknown,ADP-GLUCOSE_pos_1,Quantifiers,(No IS),,N/A,1.94,6.88E+03,N/A,1.89,0.05,TRUE,<2 points,N/A,590.1,,,TRUE
5999,EZ-S-24SEP2019,Unknown,N-ALPHA-ACETYLLYSINE_pos_2,Quantifiers,(No IS),,N/A,1.53,1.45E+07,N/A,1.59,0.06,TRUE,<2 points,N/A,189.1,,,TRUE
6000,EZ-S-24SEP2019,Unknown,PYRIDOXAMINE_pos_1,Quantifiers,(No IS),,N/A,9.44,1.13E+04,N/A,9.45,0.01,TRUE,<2 points,N/A,169.1,,,TRUE
6001,EZ-S-24SEP2019,Unknown,ADENOSINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,13.8,1.36E+04,N/A,13.72,0.08,TRUE,<2 points,N/A,508,,,TRUE
6002,EZ-S-24SEP2019,Unknown,XANTHYLIC ACID_pos_2,Quantifiers,(No IS),,N/A,1.73,4.28E+04,N/A,1.75,0.02,TRUE,<2 points,N/A,365,,,TRUE
6003,EZ-S-24SEP2019,Unknown,FAD_pos_1,Quantifiers,(No IS),,N/A,10.1,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,786.2,,,TRUE
6004,EZ-S-24SEP2019,Unknown,DEOXYGUANOSINE_pos_1,Quantifiers,(No IS),,N/A,1.85,1.83E+05,N/A,1.94,0.09,TRUE,<2 points,N/A,268.1,,,TRUE
6005,EZ-S-24SEP2019,Unknown,1-METHYLNICOTINAMIDE_pos_1,Quantifiers,(No IS),,N/A,2.7,7.70E+03,N/A,2.78,0.08,TRUE,<2 points,N/A,138.1,,,TRUE
6006,EZ-S-24SEP2019,Unknown,SPERMINE_pos_2,Quantifiers,(No IS),,N/A,1.6,2.25E+06,N/A,1.61,0.01,TRUE,<2 points,N/A,203.1,,,TRUE
6007,EZ-S-24SEP2019,Unknown,AICAR_pos_1,Quantifiers,(No IS),,N/A,3.35,5.87E+03,N/A,3.37,0.02,TRUE,<2 points,N/A,339.1,,,TRUE
6008,EZ-S-24SEP2019,Unknown,S-ADENOSYLHOMOCYSTEINE_pos_1,Quantifiers,(No IS),,N/A,3.07,2.28E+03,N/A,2.85,0.22,TRUE,<2 points,N/A,385.1,,,TRUE
6009,EZ-S-24SEP2019,Unknown,L-ORNITHINE_pos_1,Quantifiers,(No IS),,N/A,2.5,4.97E+06,N/A,2.25,0.25,TRUE,<2 points,N/A,133.1,,,TRUE
6010,EZ-S-24SEP2019,Unknown,NORMETANEPHRINE_pos_1,Quantifiers,(No IS),,N/A,0.87,5.39E+04,N/A,0.87,0,TRUE,<2 points,N/A,184.1,,,TRUE
6011,EZ-S-24SEP2019,Unknown,GUANOSINE DIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.85,8.48E+04,N/A,2.03,0.18,TRUE,<2 points,N/A,444.1,,,TRUE
6012,EZ-S-24SEP2019,Unknown,CDP_pos_1,Quantifiers,(No IS),,N/A,14.14,5.96E+03,N/A,14.04,0.1,TRUE,<2 points,N/A,404,,,TRUE
6013,EZ-S-24SEP2019,Unknown,THIAMINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.26,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,345,,,TRUE
6014,EZ-S-24SEP2019,Unknown,GUANOSINE MONOPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,2.28,4.25E+04,N/A,2.4,0.12,TRUE,<2 points,N/A,364.029,,,TRUE
6015,EZ-S-24SEP2019,Unknown,N-ACETYLALANINE_pos_2,Quantifiers,(No IS),,N/A,2.65,4.86E+08,N/A,2.47,0.18,TRUE,<2 points,N/A,132.1,,,TRUE
6016,EZ-S-24SEP2019,Unknown,L-ACETYLCARNITINE_pos_1,Quantifiers,(No IS),,N/A,3.43,9.97E+06,N/A,3.24,0.19,TRUE,<2 points,N/A,204,,,TRUE
6017,EZ-S-24SEP2019,Unknown,RIBOFLAVIN_pos_1,Quantifiers,(No IS),,N/A,10.8,4.55E+04,N/A,10.69,0.11,TRUE,<2 points,N/A,377.1,,,TRUE
6018,EZ-S-24SEP2019,Unknown,GLUTATHIONE REDUCED_pos_1,Quantifiers,(No IS),,N/A,2.17,2.41E+04,N/A,1.99,0.18,TRUE,<2 points,N/A,308.1,,,TRUE
6019,EZ-S-24SEP2019,Unknown,URIDINE TRIPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,1.69,2.31E+05,N/A,1.73,0.04,TRUE,<2 points,N/A,485,,,TRUE
6020,EZ-S-24SEP2019,Unknown,DEOXYADENOSINE_pos_1,Quantifiers,(No IS),,N/A,1.89,1.86E+05,N/A,1.89,0,TRUE,<2 points,N/A,251.993,,,TRUE
6021,EZ-S-24SEP2019,Unknown,N-ACETYLPUTRESCINE_pos_1,Quantifiers,(No IS),,N/A,1.75,3.39E+04,N/A,1.75,0,TRUE,<2 points,N/A,131.1,,,TRUE
6022,EZ-S-24SEP2019,Unknown,N-ACETYLGLUTAMATE_pos_2,Quantifiers,(No IS),,N/A,2.38,4.13E+06,N/A,2.33,0.05,TRUE,<2 points,N/A,190.1,,,TRUE
6023,EZ-S-24SEP2019,Unknown,PANTOTHENATE_pos_1,Quantifiers,(No IS),,N/A,5.98,1.72E+03,N/A,5.55,0.43,TRUE,<2 points,N/A,220.1,,,TRUE
6024,EZ-S-24SEP2019,Unknown,2-AMINOISOBUTYRATE_pos_1,Quantifiers,(No IS),,N/A,2.11,1.81E+06,N/A,1.99,0.12,TRUE,<2 points,N/A,104.1,,,TRUE
6025,EZ-S-24SEP2019,Unknown,THIAMINE PYROPHOSPHATE_pos_1,Quantifiers,(No IS),,N/A,12.47,1.19E+03,N/A,12.19,0.28,TRUE,<2 points,N/A,425,,,TRUE
6026,EZ-S-24SEP2019,Unknown,HISTIDINOL_pos_2,Quantifiers,(No IS),,N/A,9,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,142.1,,,TRUE
6027,EZ-S-24SEP2019,Unknown,ADENOSINE_pos_1,Quantifiers,(No IS),,N/A,3.58,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,268.1,,,TRUE
6028,EZ-S-24SEP2019,Unknown,3-HYDROXYBUTANOATE_pos_1,Quantifiers,(No IS),,N/A,4.39,3.18E+07,N/A,4.02,0.37,TRUE,<2 points,N/A,105,,,TRUE
6029,EZ-S-24SEP2019,Unknown,4-IMIDAZOLEACETATE_pos_1,Quantifiers,(No IS),,N/A,1.77,1.07E+06,N/A,1.58,0.19,TRUE,<2 points,N/A,127.1,,,TRUE
6030,EZ-S-24SEP2019,Unknown,CIS-4-HYDROXY-D-PROLINE_pos_2,Quantifiers,(No IS),,N/A,1.76,N/A,N/A,N/A,N/A,TRUE,N/A,N/A,132.1,,,TRUE
6031,EZ-S-24SEP2019,Unknown,NADPH_pos_1,Quantifiers,(No IS),,N/A,10.12,1.32E+03,N/A,9.84,0.28,TRUE,<2 points,N/A,746.1,,,TRUE
6032,EZ-S-24SEP2019,Unknown,3-METHYLHISTAMINE_pos_2,Quantifiers,(No IS),,N/A,1.75,1.63E+04,N/A,1.9,0.15,TRUE,<2 points,N/A,126.1,,,TRUE
6033,EZ-S-24SEP2019,Unknown,CHOLINE_pos_1,Quantifiers,(No IS),,N/A,2.11,2.92E+06,N/A,2.02,0.09,TRUE,<2 points,N/A,105.1,,,TRUE
6034,EZ-S-24SEP2019,Unknown,5-HYDROXYTRYPTOPHAN_pos_1,Quantifiers,(No IS),,N/A,12.96,2.82E+04,N/A,13.13,0.17,TRUE,<2 points,N/A,221.1,,,TRUE
6035,EZ-S-24SEP2019,Unknown,SPERMIDINE_pos_2,Quantifiers,(No IS),,N/A,1.53,5.59E+05,N/A,1.61,0.08,TRUE,<2 points,N/A,146.1,,,TRUE
6036,EZ-S-24SEP2019,Unknown,SPERMIDINE_pos_4,Quantifiers,(No IS),,N/A,3.18,9.46E+04,N/A,2.85,0.33,TRUE,<2 points,N/A,146.1,,,TRUE
